#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Pseudomonas aeruginosa	EMP0817424.1	SAMN30350041	PDT001391294.3	ABHYED030000141.1	2913	3569	-	GCA_024961505.3	qnrVC1	quinolone resistance pentapeptide repeat protein QnrVC1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482272.1	SAMN31263457	PDT001471631.1	DAJRUH010000156.1	988	1917	-	GCA_025921805.1	blaPME-1	extended-spectrum class A beta-lactamase PME-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132658.1	SAMN33285590	PDT001615610.3	ABKQLC030000183.1	20	904	-	GCA_028640045.3	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_122630859.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	12563	13363	+	GCA_039684275.1	blaOXA-677	OXA-10 family class D beta-lactamase OXA-677	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6869736.1	SAMD00141164	PDT000771072.1	DAFQDY010000231.1	3829	5088	+	GCA_021674595.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968041.1	SAMD00141167	PDT000771075.1	DAFQDW010000103.1	1158	2333	-	GCA_021674535.1	tet(G)	tetracycline efflux MFS transporter Tet(G)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294883.1	SAMN16916273	PDT000898305.3	ABEUTB030000101.1	20	904	-	GCA_021666655.3	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555219.1	SAMN16916271	PDT000898309.3	ABEUSX030000078.1	960	2435	-	GCA_021666635.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697109.1	SAMN16916270	PDT000898310.3	ABEUSV030000079.1	20	904	-	GCA_021666615.3	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446401.1	SAMN16940787	PDT000899222.3	ABEURG030000157.1	20	904	-	GCA_021665835.3	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468706.1	SAMD00244737	PDT001339874.1	DAHPXX010000176.1	178	978	+	GCA_023995295.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286947.1	SAMD00260834	PDT001339906.1	DAHPWW010000119.1	186	998	-	GCA_023994755.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa		SAMN27565844	PDT001344043.1	DAHONP010000099.1	6611	7015	-	GCA_023951155.1	aac(6')-29	aminoglycoside 6'-N-acetyltransferase AAC(6')-29	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	100.0	COMBINED	100.0
Pseudomonas aeruginosa		SAMN31263457	PDT001471631.1	DAJRUH010000169.1	63	245	-	GCA_025921805.1	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	PARTIALX	50.41	COMBINED	100.0
Pseudomonas aeruginosa	EML2132659.1	SAMN33285590	PDT001615610.3	ABKQLC030000183.1	960	2435	-	GCA_028640045.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410237.1	SAMN34111343	PDT001682682.1	ABLKHV010000093.1	1005	2480	-	GCA_029622995.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_001209508.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	13380	14171	+	GCA_039684275.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6869737.1	SAMD00141164	PDT000771072.1	DAFQDY010000231.1	5353	6153	+	GCA_021674595.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968044.1	SAMD00141167	PDT000771075.1	DAFQDW010000103.1	3270	4484	-	GCA_021674535.1	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294884.1	SAMN16916273	PDT000898305.3	ABEUTB030000101.1	960	2435	-	GCA_021666655.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215469.1	SAMN16916272	PDT000898308.3	ABEUSY030000114.1	1660	2472	+	GCA_021666675.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555221.1	SAMN16916271	PDT000898309.3	ABEUSX030000079.1	1	784	+	GCA_021666635.3	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	93.53	COMBINED	100.0
Pseudomonas aeruginosa	EML9697110.1	SAMN16916270	PDT000898310.3	ABEUSV030000079.1	960	2435	-	GCA_021666615.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446402.1	SAMN16940787	PDT000899222.3	ABEURG030000157.1	960	2435	-	GCA_021665835.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468707.1	SAMD00244737	PDT001339874.1	DAHPXX010000176.1	1010	1564	+	GCA_023995295.1	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286952.1	SAMD00260834	PDT001339906.1	DAHPWW010000121.1	951	1793	+	GCA_023994755.1	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	90.94	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817432.1	SAMN30350041	PDT001391294.3	ABHYED030000144.1	2685	3158	-	GCA_024961505.3	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482309.1	SAMN31263457	PDT001471631.1	DAJRUH010000169.1	249	1061	-	GCA_025921805.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132664.1	SAMN33285590	PDT001615610.3	ABKQLC030000186.1	16	489	+	GCA_028640045.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_063844477.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	15763	15999	+	GCA_039684275.1	dfrB2	trimethoprim-resistant dihydrofolate reductase DfrB2	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6869738.1	SAMD00141164	PDT000771072.1	DAFQDY010000231.1	6170	6961	+	GCA_021674595.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968070.1	SAMD00141167	PDT000771075.1	DAFQDW010000113.1	160	1059	+	GCA_021674535.1	blaVEB-1	extended-spectrum class A beta-lactamase VEB-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294891.1	SAMN16916273	PDT000898305.3	ABEUTB030000105.1	160	972	+	GCA_021666655.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215470.1	SAMN16916272	PDT000898308.3	ABEUSY030000114.1	2476	2841	+	GCA_021666675.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555245.1	SAMN16916271	PDT000898309.3	ABEUSX030000085.1	160	972	+	GCA_021666635.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697112.1	SAMN16916270	PDT000898310.3	ABEUSV030000080.1	1	784	+	GCA_021666615.3	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	93.53	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446406.1	SAMN16940787	PDT000899222.3	ABEURG030000159.1	16	489	+	GCA_021665835.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468721.1	SAMD00244737	PDT001339874.1	DAHPXX010000182.1	76	912	-	GCA_023995295.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286966.1	SAMD00260834	PDT001339906.1	DAHPWW010000129.1	72	908	-	GCA_023994755.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727852.1	SAMN27565844	PDT001344043.1	DAHONP010000105.1	3431	4606	-	GCA_023951155.1	tet(G)	tetracycline efflux MFS transporter Tet(G)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817437.1	SAMN30350041	PDT001391294.3	ABHYED030000146.1	738	1268	-	GCA_024961505.3	blaKBL	KBL family class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	61.54	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482319.1	SAMN31263457	PDT001471631.1	DAJRUH010000173.1	33	485	+	GCA_025921805.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132665.1	SAMN33285590	PDT001615610.3	ABKQLC030000186.1	640	1866	+	GCA_028640045.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410250.1	SAMN34111343	PDT001682682.1	ABLKHV010000099.1	14	817	+	GCA_029622995.1	blaOXA-129	OXA-5 family class D beta-lactamase OXA-129	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_122630859.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	16226	17026	+	GCA_039684275.1	blaOXA-677	OXA-10 family class D beta-lactamase OXA-677	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968071.1	SAMD00141167	PDT000771075.1	DAFQDW010000113.1	1204	1737	+	GCA_021674535.1	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294892.1	SAMN16916273	PDT000898305.3	ABEUTB030000105.1	976	1341	+	GCA_021666655.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215473.1	SAMN16916272	PDT000898308.3	ABEUSY030000115.1	1148	2032	-	GCA_021666675.3	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555246.1	SAMN16916271	PDT000898309.3	ABEUSX030000085.1	976	1341	+	GCA_021666635.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697136.1	SAMN16916270	PDT000898310.3	ABEUSV030000086.1	160	972	+	GCA_021666615.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446407.1	SAMN16940787	PDT000899222.3	ABEURG030000159.1	640	1866	+	GCA_021665835.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468722.1	SAMD00244737	PDT001339874.1	DAHPXX010000182.1	912	1417	-	GCA_023995295.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	62.55	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286967.1	SAMD00260834	PDT001339906.1	DAHPWW010000129.1	908	1413	-	GCA_023994755.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	62.55	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727854.1	SAMN27565844	PDT001344043.1	DAHONP010000105.1	5522	6358	-	GCA_023951155.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482320.1	SAMN31263457	PDT001471631.1	DAJRUH010000173.1	670	906	+	GCA_025921805.1	dfrB5	trimethoprim-resistant dihydrofolate reductase DfrB5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410252.1	SAMN34111343	PDT001682682.1	ABLKHV010000100.1	1	182	-	GCA_029622995.1	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	PARTIAL_CONTIG_ENDP	50.41	COMBINED	100.0
Pseudomonas aeruginosa	WP_001209508.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	17043	17834	+	GCA_039684275.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6869957.1	SAMD00141164	PDT000771072.1	DAFQDY010000266.1	3266	4480	-	GCA_021674595.1	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6968078.1	SAMD00141167	PDT000771075.1	DAFQDW010000116.1	965	1495	-	GCA_021674535.1	blaKBL	KBL family class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	61.54	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294896.1	SAMN16916273	PDT000898305.3	ABEUTB030000108.1	16	489	+	GCA_021666655.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215474.1	SAMN16916272	PDT000898308.3	ABEUSY030000115.1	2088	3563	-	GCA_021666675.3	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555250.1	SAMN16916271	PDT000898309.3	ABEUSX030000087.1	16	489	+	GCA_021666635.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697137.1	SAMN16916270	PDT000898310.3	ABEUSV030000086.1	976	1341	+	GCA_021666615.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468726.1	SAMD00244737	PDT001339874.1	DAHPXX010000185.1	14	817	+	GCA_023995295.1	blaOXA-129	OXA-5 family class D beta-lactamase OXA-129	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286983.1	SAMD00260834	PDT001339906.1	DAHPWW010000137.1	350	586	+	GCA_023994755.1	dfrB5	trimethoprim-resistant dihydrofolate reductase DfrB5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817452.1	SAMN30350041	PDT001391294.3	ABHYED030000151.1	984	2159	-	GCA_024961505.3	cmx	chloramphenicol efflux MFS transporter Cmx	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482321.1	SAMN31263457	PDT001471631.1	DAJRUH010000173.1	1028	1831	+	GCA_025921805.1	blaOXA-129	OXA-5 family class D beta-lactamase OXA-129	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132668.1	SAMN33285590	PDT001615610.3	ABKQLC030000188.1	160	972	+	GCA_028640045.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410253.1	SAMN34111343	PDT001682682.1	ABLKHV010000100.1	186	998	-	GCA_029622995.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	WP_000381802.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	19333	19866	+	GCA_039684275.1	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294897.1	SAMN16916273	PDT000898305.3	ABEUTB030000108.1	640	1866	+	GCA_021666655.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215484.1	SAMN16916272	PDT000898308.3	ABEUSY030000117.1	1	784	+	GCA_021666675.3	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	93.53	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555251.1	SAMN16916271	PDT000898309.3	ABEUSX030000087.1	640	1866	+	GCA_021666635.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML9697144.1	SAMN16916270	PDT000898310.3	ABEUSV030000091.1	16	489	+	GCA_021666615.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446412.1	SAMN16940787	PDT000899222.3	ABEURG030000162.1	160	972	+	GCA_021665835.3	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0286984.1	SAMD00260834	PDT001339906.1	DAHPWW010000137.1	727	1014	+	GCA_023994755.1	arr	NAD(+)--rifampin ADP-ribosyltransferase	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	PARTIAL_CONTIG_ENDP	64.0	COMBINED	100.0
Pseudomonas aeruginosa	HCF4727923.1	SAMN27565844	PDT001344043.1	DAHONP010000118.1	1	470	-	GCA_023951155.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	58.8	COMBINED	100.0
Pseudomonas aeruginosa	EMP0817461.1	SAMN30350041	PDT001391294.3	ABHYED030000154.1	104	940	-	GCA_024961505.3	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCR1482328.1	SAMN31263457	PDT001471631.1	DAJRUH010000178.1	14	754	+	GCA_025921805.1	blaIMP-1	subclass B1 metallo-beta-lactamase IMP-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EML2132669.1	SAMN33285590	PDT001615610.3	ABKQLC030000188.1	976	1341	+	GCA_028640045.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EKS2410261.1	SAMN34111343	PDT001682682.1	ABLKHV010000103.1	951	1793	+	GCA_029622995.1	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	90.94	COMBINED	100.0
Pseudomonas aeruginosa	WP_013263788.1	SAMN41380053	PDT002171240.1	NZ_JBDKWM010000001.1	21307	21765	+	GCA_039684275.1	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HBO6870107.1	SAMD00141164	PDT000771072.1	DAFQDY010000309.1	250	906	-	GCA_021674595.1	qnrVC1	quinolone resistance pentapeptide repeat protein QnrVC1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4294905.1	SAMN16916273	PDT000898305.3	ABEUTB030000114.1	939	1454	-	GCA_021666655.3	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	55.34	COMBINED	100.0
Pseudomonas aeruginosa	EMM1215510.1	SAMN16916272	PDT000898308.3	ABEUSY030000126.1	16	489	+	GCA_021666675.3	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMJ4555260.1	SAMN16916271	PDT000898309.3	ABEUSX030000092.1	933	1448	-	GCA_021666635.3	blaPME	PME family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	55.34	COMBINED	100.0
Pseudomonas aeruginosa	EML9697145.1	SAMN16916270	PDT000898310.3	ABEUSV030000091.1	640	1866	+	GCA_021666615.3	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	EMP0446413.1	SAMN16940787	PDT000899222.3	ABEURG030000162.1	976	1341	+	GCA_021665835.3	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Pseudomonas aeruginosa	HCG0468746.1	SAMD00244737	PDT001339874.1	DAHPXX010000196.1	118	957	-	GCA_023995295.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
