#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Acinetobacter baumannii	HCQ9932147.1	SAMN31262559	PDT001469761.1	DAJRIL010000151.1	703	1542	-	GCA_025897775.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573627.1	SAMN32579602	PDT001561899.3	ABKAVM030000084.1	625	1440	-	GCA_027867325.3	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0618916.1	SAMN32024347	PDT001873331.1	DAPGIB010000102.1	1408	2205	-	GCA_031182165.1	blaOXA-48	OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-48	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139302.1	SAMD00034430	PDT000173789.3	DADBKD010000073.1	711	1343	+	GCA_016514445.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067594.1	SAMD00034438	PDT000173797.3	DADBJN010000090.1	1030	1494	-	GCA_016514295.1	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015690.1	SAMD00034449	PDT000173808.3	DADBJF010000121.1	64	618	+	GCA_016513995.1	aac(6')-Ib'	aminoglycoside N-acetyltransferase AAC(6')-Ib'	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261348.1	SAMN03575972	PDT000663701.1	DADARP010000263.1	16	876	-	GCA_016497185.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276102.1	SAMN03576448	PDT000663714.1	DADARS010000265.1	1327	1881	-	GCA_016497045.1	aac(6')-Ib'	aminoglycoside N-acetyltransferase AAC(6')-Ib'	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	995186	996001	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963064.1	SAMN20285909	PDT001227185.1	DAFNKQ010000035.1	1731	2183	+	GCA_021545095.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962872.1	SAMN26365835	PDT001257306.3	ABFGSS030000060.1	806	2065	+	GCA_022442445.3	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843219.1	SAMN28158753	PDT001325784.1	DAHKXV010000084.1	2653	3819	+	GCA_023783775.1	tet(X3)	tetracycline-inactivating monooxygenase Tet(X3)	AMR	core	AMR	TETRACYCLINE	TIGECYCLINE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900312.1	SAMN28613899	PDT001325906.1	DAHLUW010000087.1	371	1186	-	GCA_023825195.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428185.1	SAMEA13320922	PDT001336298.1	DAHQZY010000194.1	155	910	+	GCA_024026015.1	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932153.1	SAMN31262559	PDT001469761.1	DAJRIL010000151.1	5726	6625	-	GCA_025897775.1	blaVEB-1	extended-spectrum class A beta-lactamase VEB-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573628.1	SAMN32579602	PDT001561899.3	ABKAVM030000085.1	13	477	+	GCA_027867325.3	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0618947.1	SAMN32024347	PDT001873331.1	DAPGIB010000113.1	34	855	+	GCA_031182165.1	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139305.1	SAMD00034430	PDT000173789.3	DADBKD010000076.1	235	1074	-	GCA_016514445.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067596.1	SAMD00034438	PDT000173797.3	DADBJN010000091.1	64	618	+	GCA_016514295.1	aac(6')-Ib'	aminoglycoside N-acetyltransferase AAC(6')-Ib'	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015691.1	SAMD00034449	PDT000173808.3	DADBJF010000121.1	711	1343	+	GCA_016513995.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261383.1	SAMN03575972	PDT000663701.1	DADARP010000280.1	327	1142	-	GCA_016497185.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276115.1	SAMN03576448	PDT000663714.1	DADARS010000270.1	34	855	+	GCA_016497045.1	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	998263	999078	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963065.1	SAMN20285909	PDT001227185.1	DAFNKQ010000035.1	2504	3763	+	GCA_021545095.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962885.1	SAMN26365835	PDT001257306.3	ABFGSS030000066.1	86	922	-	GCA_022442445.3	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843226.1	SAMN28158753	PDT001325784.1	DAHKXV010000086.1	146	658	+	GCA_023783775.1	dfrA41	trimethoprim-resistant dihydrofolate reductase DfrA41	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900319.1	SAMN28613899	PDT001325906.1	DAHLUW010000096.1	48	1199	+	GCA_023825195.1	blaADC-73	extended-spectrum class C beta-lactamase ADC-73	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932373.1	SAMN31262559	PDT001469761.1	DAJRIL010000201.1	1803	2618	-	GCA_025897775.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573635.1	SAMN32579602	PDT001561899.3	ABKAVM030000088.1	47	598	+	GCA_027867325.3	aacA16	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase AacA16	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii		SAMN35141346	PDT001739140.2	ABMAPL020000057.1	4919	5956	+	GCA_031152015.2	ere(A)	EreA family erythromycin esterase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	PARTIALX	84.8	COMBINED	100.0
Acinetobacter baumannii	HDV0618953.1	SAMN32024347	PDT001873331.1	DAPGIB010000116.1	1766	2300	+	GCA_031182165.1	blaCTX-M	CTX-M family extended-spectrum class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDP	61.17	COMBINED	100.0
Acinetobacter baumannii	HAV6067597.1	SAMD00034438	PDT000173797.3	DADBJN010000091.1	711	1343	+	GCA_016514295.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015705.1	SAMD00034449	PDT000173808.3	DADBJF010000130.1	49	864	-	GCA_016513995.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261408.1	SAMN03575972	PDT000663701.1	DADARP010000300.1	93	557	-	GCA_016497185.1	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276267.1	SAMN03576448	PDT000663714.1	DADARS010000349.1	49	864	-	GCA_016497045.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1001340	1002155	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963066.1	SAMN20285909	PDT001227185.1	DAFNKQ010000035.1	4028	4828	+	GCA_021545095.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962886.1	SAMN26365835	PDT001257306.3	ABFGSS030000066.1	922	1725	-	GCA_022442445.3	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843231.1	SAMN28158753	PDT001325784.1	DAHKXV010000087.1	953	2167	-	GCA_023783775.1	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900330.1	SAMN28613899	PDT001325906.1	DAHLUW010000097.1	3876	4700	+	GCA_023825195.1	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428194.1	SAMEA13320922	PDT001336298.1	DAHQZY010000200.1	4	843	-	GCA_024026015.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932409.1	SAMN31262559	PDT001469761.1	DAJRIL010000215.1	1062	1922	-	GCA_025897775.1	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573641.1	SAMN32579602	PDT001561899.3	ABKAVM030000091.1	67	888	+	GCA_027867325.3	blaOXA	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	BLASTP	99.64	COMBINED	100.0
Acinetobacter baumannii	EMP2060090.1	SAMN35141346	PDT001739140.2	ABMAPL020000057.1	2688	3497	+	GCA_031152015.2	aac(3)-IIg	aminoglycoside N-acetyltransferase AAC(3)-IIg	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619000.1	SAMN32024347	PDT001873331.1	DAPGIB010000137.1	16	876	-	GCA_031182165.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139311.1	SAMD00034430	PDT000173789.3	DADBKD010000078.1	327	1142	-	GCA_016514445.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067601.1	SAMD00034438	PDT000173797.3	DADBJN010000094.1	235	1074	-	GCA_016514295.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015707.1	SAMD00034449	PDT000173808.3	DADBJF010000131.1	23	862	-	GCA_016513995.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261413.1	SAMN03575972	PDT000663701.1	DADARP010000306.1	5	693	+	GCA_016497185.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	87.07	COMBINED	100.0
Acinetobacter baumannii	HAV4276319.1	SAMN03576448	PDT000663714.1	DADARS010000417.1	2241	3458	+	GCA_016497045.1	tet(B)	tetracycline efflux MFS transporter Tet(B)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	BLASTP	99.75	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1004417	1005232	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963072.1	SAMN20285909	PDT001227185.1	DAFNKQ010000037.1	593	1768	-	GCA_021545095.1	tet(G)	tetracycline efflux MFS transporter Tet(G)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962888.1	SAMN26365835	PDT001257306.3	ABFGSS030000067.1	1033	1497	-	GCA_022442445.3	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843236.1	SAMN28158753	PDT001325784.1	DAHKXV010000088.1	2329	3144	+	GCA_023783775.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428210.1	SAMEA13320922	PDT001336298.1	DAHQZY010000213.1	150	809	+	GCA_024026015.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMP2060091.1	SAMN35141346	PDT001739140.2	ABMAPL020000057.1	3625	4038	+	GCA_031152015.2	arr	NAD(+)--rifampin ADP-ribosyltransferase	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619002.1	SAMN32024347	PDT001873331.1	DAPGIB010000138.1	1	512	-	GCA_031182165.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	BLASTP	92.93	COMBINED	100.0
Acinetobacter baumannii	HAV6139313.1	SAMD00034430	PDT000173789.3	DADBKD010000080.1	49	864	-	GCA_016514445.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261420.1	SAMN03575972	PDT000663701.1	DADARP010000316.1	48	593	-	GCA_016497185.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	PARTIAL_CONTIG_ENDP	67.29	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1007494	1008309	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963074.1	SAMN20285909	PDT001227185.1	DAFNKQ010000037.1	2705	3919	-	GCA_021545095.1	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962891.1	SAMN26365835	PDT001257306.3	ABFGSS030000068.1	580	1395	-	GCA_022442445.3	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843257.1	SAMN28158753	PDT001325784.1	DAHKXV010000095.1	34	855	+	GCA_023783775.1	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900337.1	SAMN28613899	PDT001325906.1	DAHLUW010000099.1	613	1497	+	GCA_023825195.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCG3428222.1	SAMEA13320922	PDT001336298.1	DAHQZY010000222.1	149	712	+	GCA_024026015.1	dfrA10	trimethoprim-resistant dihydrofolate reductase DfrA10	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCQ9932501.1	SAMN31262559	PDT001469761.1	DAJRIL010000272.1	27	869	-	GCA_025897775.1	blaOXA-58	carbapenem-hydrolyzing class D beta-lactamase OXA-58	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMI6573654.1	SAMN32579602	PDT001561899.3	ABKAVM030000099.1	1	729	+	GCA_027867325.3	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	92.37	COMBINED	100.0
Acinetobacter baumannii	EMP2060088.1	SAMN35141346	PDT001739140.2	ABMAPL020000057.1	22	603	+	GCA_031152015.2	aac(6')-IIc	aminoglycoside N-acetyltransferase AAC(6')-IIc	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619004.1	SAMN32024347	PDT001873331.1	DAPGIB010000139.1	1	430	-	GCA_031182165.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	68.1	COMBINED	100.0
Acinetobacter baumannii	HAV6139317.1	SAMD00034430	PDT000173789.3	DADBKD010000083.1	93	557	-	GCA_016514445.1	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6067607.1	SAMD00034438	PDT000173797.3	DADBJN010000096.1	327	1142	-	GCA_016514295.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015712.1	SAMD00034449	PDT000173808.3	DADBJF010000135.1	93	557	-	GCA_016513995.1	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4261448.1	SAMN03575972	PDT000663701.1	DADARP010000361.1	3321	4094	+	GCA_016497185.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1010571	1011386	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963097.1	SAMN20285909	PDT001227185.1	DAFNKQ010000044.1	2303	2866	+	GCA_021545095.1	dfrA10	trimethoprim-resistant dihydrofolate reductase DfrA10	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962895.1	SAMN26365835	PDT001257306.3	ABFGSS030000070.1	327	1139	-	GCA_022442445.3	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	99.63	COMBINED	100.0
Acinetobacter baumannii	HCE0843272.1	SAMN28158753	PDT001325784.1	DAHKXV010000101.1	377	1273	-	GCA_023783775.1	blaCARB-16	RTG family carbenicillin-hydrolyzing class A beta-lactamase CARB-16	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE3900339.1	SAMN28613899	PDT001325906.1	DAHLUW010000100.1	1	436	+	GCA_023825195.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	53.93	COMBINED	100.0
Acinetobacter baumannii	HCG3428256.1	SAMEA13320922	PDT001336298.1	DAHQZY010000255.1	17	287	+	GCA_024026015.1	arr	NAD(+)--rifampin ADP-ribosyltransferase	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	PARTIAL_CONTIG_ENDP	60.0	COMBINED	100.0
Acinetobacter baumannii	HDV0619005.1	SAMN32024347	PDT001873331.1	DAPGIB010000139.1	568	1398	-	GCA_031182165.1	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6139320.1	SAMD00034430	PDT000173789.3	DADBKD010000085.1	5	693	+	GCA_016514445.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	87.07	COMBINED	100.0
Acinetobacter baumannii	HAV6067614.1	SAMD00034438	PDT000173797.3	DADBJN010000101.1	49	864	-	GCA_016514295.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV6015714.1	SAMD00034449	PDT000173808.3	DADBJF010000136.1	5	693	+	GCA_016513995.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	87.07	COMBINED	100.0
Acinetobacter baumannii	HAV4261450.1	SAMN03575972	PDT000663701.1	DADARP010000362.1	1681	3156	+	GCA_016497185.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HAV4276326.1	SAMN03576448	PDT000663714.1	DADARS010000419.1	1575	2207	+	GCA_016497045.1	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	WP_000018326.1	SAMN23416908	PDT001224264.1	NZ_CP090607.1	1013648	1014463	-	GCA_021484905.1	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii AYE	HBN5963104.1	SAMN20285909	PDT001227185.1	DAFNKQ010000046.1	1682	2254	-	GCA_021545095.1	aacA57-2	aminoglycoside N-acetyltransferase AAC(6')-Ian	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	EMN2962896.1	SAMN26365835	PDT001257306.3	ABFGSS030000071.1	4	843	-	GCA_022442445.3	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Acinetobacter baumannii	HCE0843281.1	SAMN28158753	PDT001325784.1	DAHKXV010000107.1	153	932	-	GCA_023783775.1	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
