#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Enterococcus faecium	HAZ1138069.1	SAMN15088095	PDT000976360.1	DADNEC010000124.1	167	814	+	GCA_017262775.1	catA	type A-8 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386515.1	SAMN36683317	PDT001831744.1	DAPAYE010000107.1	1217	2248	+	GCA_030925715.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	97712	98338	-	GCA_037019775.1	vanR-M	vancomycin resistance response regulator transcription factor VanR-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	90.09	COMBINED	100.0
Enterococcus faecium	HAQ8786700.1	SAMEA5368439	PDT000700258.1	DACIIG010000188.1	1	414	+	GCA_015456265.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	PARTIAL_CONTIG_ENDP	55.92	COMBINED	100.0
Enterococcus faecium	HAQ8610528.1	SAMEA5367836	PDT000700309.1	DACIGJ010000136.1	632	1327	+	GCA_015455185.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785669.1	SAMEA2156146	PDT000701543.1	DADXWL010000176.1	1	449	-	GCA_018086425.1	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTP	90.85	COMBINED	100.0
Enterococcus faecium	HAQ4912958.1	SAMEA3304427	PDT000702204.1	DACGLU010000148.1	1185	1979	+	GCA_015422045.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900465.1	SAMEA3304435	PDT000702212.1	DACGLS010000146.1	1185	1979	+	GCA_015424425.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545595.1	SAMEA3304260	PDT000702375.1	DACGHB010000108.1	4578	5729	+	GCA_015422305.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTP	97.14	COMBINED	100.0
Enterococcus faecium	HAQ0774864.1	SAMN07141323	PDT000740903.1	DACEJD010000200.1	2195	2692	+	GCA_015395665.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409908.1	SAMN12640432	PDT000743052.1	DADXSS010000227.1	1	430	-	GCA_018084525.1	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	PARTIAL_CONTIG_ENDP	87.2	COMBINED	100.0
Enterococcus faecium	HAP6399888.1	SAMN13750726	PDT000860344.1	DACCCU010000127.1	1711	2514	+	GCA_015345495.1	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	AMR	core	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1138070.1	SAMN15088095	PDT000976360.1	DADNEC010000124.1	2923	3367	+	GCA_017262775.1	str	streptomycin adenylyltransferase Str	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	52.48	COMBINED	100.0
Enterococcus faecium	HAZ9362040.1	SAMN18324779	PDT000996871.1	DADQAB010000138.1	2673	3170	-	GCA_017700385.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379505.1	SAMN19834432	PDT001076903.1	DAERUK010000191.1	51	746	+	GCA_019032785.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386516.1	SAMN36683317	PDT001831744.1	DAPAYE010000107.1	2254	2862	+	GCA_030925715.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856777.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	99430	100038	-	GCA_037019775.1	vanX-M	D-Ala-D-Ala dipeptidase VanX-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468777.1	SAMEA5368487	PDT000700007.1	DACIRG010000133.1	399	1838	+	GCA_015460685.1	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610529.1	SAMEA5367836	PDT000700309.1	DACIGJ010000136.1	1305	2459	+	GCA_015455185.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785731.1	SAMEA2156146	PDT000701543.1	DADXWL010000203.1	6430	7212	+	GCA_018086425.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4913035.1	SAMEA3304427	PDT000702204.1	DACGLU010000168.1	256	1224	+	GCA_015422045.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900523.1	SAMEA3304435	PDT000702212.1	DACGLS010000160.1	256	1224	+	GCA_015424425.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774946.1	SAMN07141323	PDT000740903.1	DACEJD010000203.1	7346	7894	+	GCA_015395665.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409963.1	SAMN12640432	PDT000743052.1	DADXSS010000250.1	802	1710	+	GCA_018084525.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399892.1	SAMN13750726	PDT000860344.1	DACCCU010000128.1	605	1981	+	GCA_015345495.1	tet(L)	tetracycline efflux MFS transporter Tet(L)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9362128.1	SAMN18324779	PDT000996871.1	DADQAB010000172.1	165	899	+	GCA_017700385.1	erm(T)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379506.1	SAMN19834432	PDT001076903.1	DAERUK010000191.1	724	1874	+	GCA_019032785.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386530.1	SAMN36683317	PDT001831744.1	DAPAYE010000114.1	519	1004	-	GCA_030925715.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856712.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	100044	101075	-	GCA_037019775.1	vanM	D-alanine--(R)-lactate ligase VanM	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468779.1	SAMEA5368487	PDT000700007.1	DACIRG010000135.1	118	765	+	GCA_015460685.1	catA	type A-8 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786747.1	SAMEA5368439	PDT000700258.1	DACIIG010000199.1	7346	7894	+	GCA_015456265.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785732.1	SAMEA2156146	PDT000701543.1	DADXWL010000203.1	7338	8069	-	GCA_018086425.1	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4913036.1	SAMEA3304427	PDT000702204.1	DACGLU010000168.1	1217	2248	+	GCA_015422045.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900524.1	SAMEA3304435	PDT000702212.1	DACGLS010000160.1	1217	2248	+	GCA_015424425.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545660.1	SAMEA3304260	PDT000702375.1	DACGHB010000122.1	1099	3039	-	GCA_015422305.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	BLASTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774947.1	SAMN07141323	PDT000740903.1	DACEJD010000204.1	246	1214	+	GCA_015395665.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2410018.1	SAMN12640432	PDT000743052.1	DADXSS010000278.1	151	888	+	GCA_018084525.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399907.1	SAMN13750726	PDT000860344.1	DACCCU010000131.1	451	1245	+	GCA_015345495.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1138140.1	SAMN15088095	PDT000976360.1	DADNEC010000176.1	1	418	+	GCA_017262775.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	PARTIAL_CONTIG_ENDP	56.33	COMBINED	100.0
Enterococcus faecium	HAZ9362209.1	SAMN18324779	PDT000996871.1	DADQAB010000259.1	1846	2343	-	GCA_017700385.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379586.1	SAMN19834432	PDT001076903.1	DAERUK010000234.1	58	852	+	GCA_019032785.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386531.1	SAMN36683317	PDT001831744.1	DAPAYE010000114.1	1157	2068	-	GCA_030925715.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	101071	102048	-	GCA_037019775.1	vanH-M	D-lactate dehydrogenase VanH-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468871.1	SAMEA5368487	PDT000700007.1	DACIRG010000204.1	16812	17309	-	GCA_015460685.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786749.1	SAMEA5368439	PDT000700258.1	DACIIG010000200.1	1697	2665	+	GCA_015456265.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610682.1	SAMEA5367836	PDT000700309.1	DACIGJ010000231.1	7346	7894	+	GCA_015455185.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4913037.1	SAMEA3304427	PDT000702204.1	DACGLU010000168.1	2254	2862	+	GCA_015422045.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900525.1	SAMEA3304435	PDT000702212.1	DACGLS010000160.1	2254	2862	+	GCA_015424425.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545688.1	SAMEA3304260	PDT000702375.1	DACGHB010000130.1	256	1224	+	GCA_015422305.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2410034.1	SAMN12640432	PDT000743052.1	DADXSS010000288.1	1	313	+	GCA_018084525.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	PARTIAL_CONTIG_ENDP	57.22	COMBINED	100.0
Enterococcus faecium	HAZ1138161.1	SAMN15088095	PDT000976360.1	DADNEC010000191.1	8271	10190	+	GCA_017262775.1	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9362210.1	SAMN18324779	PDT000996871.1	DADQAB010000259.1	2705	3745	+	GCA_017700385.1	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	PARTIALP	54.15	COMBINED	100.0
Enterococcus faecium	HBH6379697.1	SAMN19834432	PDT001076903.1	DAERUK010000341.1	1	369	+	GCA_019032785.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDP	60.4	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	102177	103028	-	GCA_037019775.1	vanY-M	D-Ala-D-Ala carboxypeptidase VanY-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	98.95	COMBINED	100.0
Enterococcus faecium	HAQ9468872.1	SAMEA5368487	PDT000700007.1	DACIRG010000204.1	17671	18711	+	GCA_015460685.1	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	PARTIALP	54.15	COMBINED	100.0
Enterococcus faecium	HAQ8610683.1	SAMEA5367836	PDT000700309.1	DACIGJ010000232.1	245	1213	+	GCA_015455185.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785749.1	SAMEA2156146	PDT000701543.1	DADXWL010000205.1	7346	7894	+	GCA_018086425.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4913072.1	SAMEA3304427	PDT000702204.1	DACGLU010000181.1	209	694	-	GCA_015422045.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900575.1	SAMEA3304435	PDT000702212.1	DACGLS010000177.1	209	694	-	GCA_015424425.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545689.1	SAMEA3304260	PDT000702375.1	DACGHB010000130.1	1217	2248	+	GCA_015422305.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774949.1	SAMN07141323	PDT000740903.1	DACEJD010000204.1	2244	2852	+	GCA_015395665.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9362232.1	SAMN18324779	PDT000996871.1	DADQAB010000261.1	60	866	+	GCA_017700385.1	vanY-B	D-Ala-D-Ala carboxypeptidase VanY-B	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379739.1	SAMN19834432	PDT001076903.1	DAERUK010000375.1	2557	3204	+	GCA_019032785.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856748.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	103147	104259	-	GCA_037019775.1	vanS-M	vancomycin resistance histidine kinase VanS-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468881.1	SAMEA5368487	PDT000700007.1	DACIRG010000205.1	1697	2665	+	GCA_015460685.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786751.1	SAMEA5368439	PDT000700258.1	DACIIG010000200.1	3695	4303	+	GCA_015456265.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785752.1	SAMEA2156146	PDT000701543.1	DADXWL010000206.1	2912	3607	+	GCA_018086425.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4913073.1	SAMEA3304427	PDT000702204.1	DACGLU010000181.1	847	1758	-	GCA_015422045.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900576.1	SAMEA3304435	PDT000702212.1	DACGLS010000177.1	847	1758	-	GCA_015424425.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545690.1	SAMEA3304260	PDT000702375.1	DACGHB010000130.1	2254	2862	+	GCA_015422305.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2410090.1	SAMN12640432	PDT000743052.1	DADXSS010000328.1	194	742	-	GCA_018084525.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399979.1	SAMN13750726	PDT000860344.1	DACCCU010000144.1	1569	2042	-	GCA_015345495.1	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTP	95.12	COMBINED	100.0
Enterococcus faecium	HAZ1138216.1	SAMN15088095	PDT000976360.1	DADNEC010000193.1	14657	15316	+	GCA_017262775.1	vanR-B	vancomycin resistance response regulator transcription factor VanR-B	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9362233.1	SAMN18324779	PDT000996871.1	DADQAB010000261.1	884	1711	+	GCA_017700385.1	vanW-B	glycopeptide resistance accessory protein VanW-B	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379749.1	SAMN19834432	PDT001076903.1	DAERUK010000376.1	7346	7894	+	GCA_019032785.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386602.1	SAMN36683317	PDT001831744.1	DAPAYE010000157.1	7346	7894	+	GCA_030925715.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	104325	104951	-	GCA_037019775.1	vanR-M	vancomycin resistance response regulator transcription factor VanR-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	90.09	COMBINED	100.0
Enterococcus faecium	HAQ8786752.1	SAMEA5368439	PDT000700258.1	DACIIG010000200.1	4731	5642	+	GCA_015456265.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610685.1	SAMEA5367836	PDT000700309.1	DACIGJ010000232.1	2243	2851	+	GCA_015455185.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785753.1	SAMEA2156146	PDT000701543.1	DADXWL010000206.1	3585	4736	+	GCA_018086425.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTP	97.14	COMBINED	100.0
Enterococcus faecium	HAQ4913124.1	SAMEA3304427	PDT000702204.1	DACGLU010000224.1	69	803	+	GCA_015422045.1	erm(T)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900625.1	SAMEA3304435	PDT000702212.1	DACGLS010000217.1	69	803	+	GCA_015424425.1	erm(T)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545791.1	SAMEA3304260	PDT000702375.1	DACGHB010000179.1	9446	10228	+	GCA_015422305.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774951.1	SAMN07141323	PDT000740903.1	DACEJD010000204.1	4344	4829	+	GCA_015395665.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2410190.1	SAMN12640432	PDT000743052.1	DADXSS010000418.1	3559	5478	+	GCA_018084525.1	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6400027.1	SAMN13750726	PDT000860344.1	DACCCU010000157.1	2579	3076	-	GCA_015345495.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1138217.1	SAMN15088095	PDT000976360.1	DADNEC010000193.1	15319	16662	+	GCA_017262775.1	vanS-B	vancomycin resistance histidine kinase VanS-B	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9362234.1	SAMN18324779	PDT000996871.1	DADQAB010000261.1	1708	2679	+	GCA_017700385.1	vanH-B	D-lactate dehydrogenase VanH-B	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386604.1	SAMN36683317	PDT001831744.1	DAPAYE010000158.1	319	1056	+	GCA_030925715.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	120901	121878	-	GCA_037019775.1	vanH-M	D-lactate dehydrogenase VanH-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	100.0	COMBINED	100.0
