#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Klebsiella pneumoniae	HBV6324633.1	SAMN24019707	PDT001243460.1	DAGIXV010000248.1	596	1069	+	GCA_022152465.1	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158465.1	SAMN24020474	PDT001244603.1	DAGHND010000180.1	7964	8848	+	GCA_022122845.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545763.1	SAMN24020430	PDT001244784.1	DAGGTG010000202.1	6433	7908	+	GCA_022110415.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000303.1	SAMN26422316	PDT001289656.1	DAGYUU010000169.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HDU2474189.1	SAMN24010478	PDT001794380.1	DAPDFZ010000333.1	141	896	+	GCA_031017585.1	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212299.1	SAMN02927709	PDT000193197.2	DAGSOC010000222.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337571.1	SAMN02927810	PDT000193298.2	DAGSIH010000173.1	99	1574	+	GCA_022302065.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883919.1	SAMN02631010	PDT000193383.2	DAGSFE010000260.1	24	884	+	GCA_022300495.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428758.1	SAMEA3649434	PDT000427392.1	DAGROK010000421.1	289	1464	+	GCA_022289835.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2099994.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000325.1	20	844	+	GCA_022328325.1	blaOXA-9	oxacillin-hydrolyzing class D beta-lactamase OXA-9	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217898.1	SAMN11230927	PDT000538165.1	DAGNBN010000250.1	184	957	+	GCA_022332625.1	armA	16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324634.1	SAMN24019707	PDT001243460.1	DAGIXV010000248.1	1164	1688	+	GCA_022152465.1	sat2	streptothricin N-acetyltransferase Sat2	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158468.1	SAMN24020474	PDT001244603.1	DAGHND010000181.1	379	1194	+	GCA_022122845.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545764.1	SAMN24020430	PDT001244784.1	DAGGTG010000202.1	7964	8848	+	GCA_022110415.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000305.1	SAMN26422316	PDT001289656.1	DAGYUU010000170.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077595.1	SAMN04448227	PDT000130464.2	ABFCYE010000202.1	828	1664	+	GCA_022315655.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066324.1	SAMN04448230	PDT000130466.2	ABFCYC010000207.1	72	932	+	GCA_022315595.1	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212300.1	SAMN02927709	PDT000193197.2	DAGSOC010000223.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337572.1	SAMN02927810	PDT000193298.2	DAGSIH010000173.1	1630	2514	+	GCA_022302065.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883920.1	SAMN02631010	PDT000193383.2	DAGSFE010000261.1	24	884	+	GCA_022300495.1	blaSHV-11	broad-spectrum class A beta-lactamase SHV-11	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428759.1	SAMEA3649434	PDT000427392.1	DAGROK010000422.1	289	1464	+	GCA_022289835.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156365.1	SAMN11853671	PDT000534816.1	DAGNQC010000297.1	34	486	+	GCA_022329305.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2099996.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000326.1	60	899	+	GCA_022328325.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217905.1	SAMN11230927	PDT000538165.1	DAGNBN010000252.1	275	1750	+	GCA_022332625.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090969.1	SAMN19291395	PDT001044042.1	DAFYMX010000121.1	836	1672	+	GCA_021942045.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324642.1	SAMN24019707	PDT001243460.1	DAGIXV010000249.1	21	833	+	GCA_022152465.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545769.1	SAMN24020430	PDT001244784.1	DAGGTG010000203.1	596	1069	+	GCA_022110415.1	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000307.1	SAMN26422316	PDT001289656.1	DAGYUU010000171.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HDU2474193.1	SAMN24010478	PDT001794380.1	DAPDFZ010000334.1	838	1662	+	GCA_031017585.1	blaOXA-9	oxacillin-hydrolyzing class D beta-lactamase OXA-9	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077598.1	SAMN04448227	PDT000130464.2	ABFCYE010000203.1	600	1484	+	GCA_022315655.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212301.1	SAMN02927709	PDT000193197.2	DAGSOC010000224.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337573.1	SAMN02927810	PDT000193298.2	DAGSIH010000174.1	49	924	+	GCA_022302065.1	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883921.1	SAMN02631010	PDT000193383.2	DAGSFE010000262.1	24	884	+	GCA_022300495.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428760.1	SAMEA3649434	PDT000427392.1	DAGROK010000423.1	289	1464	+	GCA_022289835.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156367.1	SAMN11853671	PDT000534816.1	DAGNQC010000297.1	2541	3095	+	GCA_022329305.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2099998.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000327.1	60	899	+	GCA_022328325.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217906.1	SAMN11230927	PDT000538165.1	DAGNBN010000253.1	355	1530	+	GCA_022332625.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090970.1	SAMN19291395	PDT001044042.1	DAFYMX010000122.1	33	836	+	GCA_021942045.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324643.1	SAMN24019707	PDT001243460.1	DAGIXV010000249.1	837	1202	+	GCA_022152465.1	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158470.1	SAMN24020474	PDT001244603.1	DAGHND010000181.1	2058	2894	+	GCA_022122845.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545770.1	SAMN24020430	PDT001244784.1	DAGGTG010000203.1	1164	1688	+	GCA_022110415.1	sat2	streptothricin N-acetyltransferase Sat2	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000309.1	SAMN26422316	PDT001289656.1	DAGYUU010000172.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HDU2474194.1	SAMN24010478	PDT001794380.1	DAPDFZ010000335.1	255	1514	+	GCA_031017585.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9066328.1	SAMN04448230	PDT000130466.2	ABFCYC010000209.1	79	894	+	GCA_022315595.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212302.1	SAMN02927709	PDT000193197.2	DAGSOC010000225.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337575.1	SAMN02927810	PDT000193298.2	DAGSIH010000175.1	215	1474	+	GCA_022302065.1	cmlA5	chloramphenicol efflux MFS transporter CmlA5	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883922.1	SAMN02631010	PDT000193383.2	DAGSFE010000263.1	24	884	+	GCA_022300495.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428761.1	SAMEA3649434	PDT000427392.1	DAGROK010000424.1	1	861	+	GCA_022289835.1	blaTEM-30	inhibitor-resistant broad-spectrum class A beta-lactamase TEM-30	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156368.1	SAMN11853671	PDT000534816.1	DAGNQC010000298.1	34	486	+	GCA_022329305.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2099999.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000328.1	28	828	+	GCA_022328325.1	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217907.1	SAMN11230927	PDT000538165.1	DAGNBN010000254.1	355	1530	+	GCA_022332625.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090971.1	SAMN19291395	PDT001044042.1	DAFYMX010000122.1	836	1672	+	GCA_021942045.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324651.1	SAMN24019707	PDT001243460.1	DAGIXV010000250.1	379	1194	+	GCA_022152465.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158473.1	SAMN24020474	PDT001244603.1	DAGHND010000182.1	596	1069	+	GCA_022122845.1	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545776.1	SAMN24020430	PDT001244784.1	DAGGTG010000204.1	379	1194	+	GCA_022110415.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000311.1	SAMN26422316	PDT001289656.1	DAGYUU010000173.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HDU2474195.1	SAMN24010478	PDT001794380.1	DAPDFZ010000336.1	264	923	+	GCA_031017585.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077601.1	SAMN04448227	PDT000130464.2	ABFCYE010000205.1	11	823	+	GCA_022315655.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212303.1	SAMN02927709	PDT000193197.2	DAGSOC010000226.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337576.1	SAMN02927810	PDT000193298.2	DAGSIH010000176.1	224	883	+	GCA_022302065.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883923.1	SAMN02631010	PDT000193383.2	DAGSFE010000264.1	24	884	+	GCA_022300495.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428762.1	SAMEA3649434	PDT000427392.1	DAGROK010000425.1	1	861	+	GCA_022289835.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156370.1	SAMN11853671	PDT000534816.1	DAGNQC010000298.1	2541	3095	+	GCA_022329305.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217908.1	SAMN11230927	PDT000538165.1	DAGNBN010000255.1	1	813	+	GCA_022332625.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090972.1	SAMN19291395	PDT001044042.1	DAFYMX010000123.1	33	836	+	GCA_021942045.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158474.1	SAMN24020474	PDT001244603.1	DAGHND010000182.1	1164	1688	+	GCA_022122845.1	sat2	streptothricin N-acetyltransferase Sat2	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HCA9000313.1	SAMN26422316	PDT001289656.1	DAGYUU010000174.1	324	3476	+	GCA_023024485.1	oqxB20	multidrug efflux RND transporter permease subunit OqxB20	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HDU2474197.1	SAMN24010478	PDT001794380.1	DAPDFZ010000337.1	169	966	+	GCA_031017585.1	blaOXA-181	OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-181	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	EIW9077602.1	SAMN04448227	PDT000130464.2	ABFCYE010000205.1	827	1192	+	GCA_022315655.1	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212304.1	SAMN02927709	PDT000193197.2	DAGSOC010000227.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337578.1	SAMN02927810	PDT000193298.2	DAGSIH010000177.1	69	899	+	GCA_022302065.1	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883924.1	SAMN02631010	PDT000193383.2	DAGSFE010000265.1	24	884	+	GCA_022300495.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428763.1	SAMEA3649434	PDT000427392.1	DAGROK010000426.1	1	861	+	GCA_022289835.1	blaTEM-30	inhibitor-resistant broad-spectrum class A beta-lactamase TEM-30	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156371.1	SAMN11853671	PDT000534816.1	DAGNQC010000299.1	34	486	+	GCA_022329305.1	arr-2	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2100001.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000330.1	1	861	+	GCA_022328325.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ4217909.1	SAMN11230927	PDT000538165.1	DAGNBN010000255.1	817	1182	+	GCA_022332625.1	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090973.1	SAMN19291395	PDT001044042.1	DAFYMX010000123.1	836	1672	+	GCA_021942045.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324653.1	SAMN24019707	PDT001243460.1	DAGIXV010000250.1	2058	2894	+	GCA_022152465.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV1158480.1	SAMN24020474	PDT001244603.1	DAGHND010000183.1	737	1921	+	GCA_022122845.1	tet(D)	tetracycline efflux MFS transporter Tet(D)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBU8545778.1	SAMN24020430	PDT001244784.1	DAGGTG010000204.1	2058	2894	+	GCA_022110415.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY9212305.1	SAMN02927709	PDT000193197.2	DAGSOC010000228.1	138	1313	+	GCA_022305095.1	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY8337579.1	SAMN02927810	PDT000193298.2	DAGSIH010000177.1	1037	1481	+	GCA_022302065.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	70.0	COMBINED	100.0
Klebsiella pneumoniae subsp. pneumoniae	HBY7883925.1	SAMN02631010	PDT000193383.2	DAGSFE010000266.1	24	884	+	GCA_022300495.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBY5428764.1	SAMEA3649434	PDT000427392.1	DAGROK010000427.1	1	861	+	GCA_022289835.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ3156373.1	SAMN11853671	PDT000534816.1	DAGNQC010000299.1	2541	3095	+	GCA_022329305.1	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBZ2100002.1	SAMEA5226270	PDT000535641.1	DAGNPJ010000331.1	1	861	+	GCA_022328325.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBR8090974.1	SAMN19291395	PDT001044042.1	DAFYMX010000124.1	207	1382	+	GCA_021942045.1	oqxA2	multidrug efflux RND transporter periplasmic adaptor subunit OqxA2	AMR	core	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Klebsiella pneumoniae	HBV6324657.1	SAMN24019707	PDT001243460.1	DAGIXV010000251.1	737	1921	+	GCA_022152465.1	tet(D)	tetracycline efflux MFS transporter Tet(D)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
